ID;USERID;DATE_;TOTALPRICE;STATUS_;ADDRESSID
44418;675;30.10.2019 00:02;0.0000;0;1605
44419;2474;13.02.2020 00:00;0.0000;0;11277
44420;9256;29.07.2019 10:21;0.0000;0;22618
44421;4971;13.04.2019 05:15;0.0000;0;6871
44422;7200;21.06.2019 06:09;0.0000;0;17561
44423;7680;12.02.2019 22:52;0.0000;0;18775
44424;8520;4.07.2019 15:22;0.0000;0;20818
44425;1798;3.03.2019 18:41;0.0000;0;4350
44426;3866;18.01.2019 19:59;0.0000;0;14663
44427;47;26.02.2020 11:29;0.0000;0;105
44428;6034;29.09.2019 13:03;0.0000;0;9549
44429;8361;27.02.2020 14:19;0.0000;0;20433
44430;7707;24.11.2019 00:11;0.0000;0;18850
44431;5664;18.03.2020 06:10;0.0000;0;8633
44432;7553;22.01.2019 07:40;0.0000;0;18445
44433;2084;10.08.2019 05:43;0.0000;0;24846
44434;7443;2.03.2020 16:00;0.0000;0;18172
44435;1565;1.05.2019 09:49;0.0000;0;3792
44436;2599;17.11.2019 08:23;0.0000;0;11590
44437;3318;2.03.2019 15:04;0.0000;0;13332
44438;7659;31.10.2019 00:50;0.0000;0;18719
44439;3299;19.12.2019 07:21;0.0000;0;13289
44440;2057;21.03.2019 18:05;0.0000;0;5014
44441;3840;9.06.2019 12:53;0.0000;0;14590
44442;2553;10.10.2019 17:14;0.0000;0;11475
44443;8186;4.01.2019 18:40;0.0000;0;20011
44444;2250;24.11.2019 13:45;0.0000;0;10729
44445;9549;1.09.2019 02:43;0.0000;0;23355
44446;5793;16.05.2019 00:10;0.0000;0;8947
44447;8072;16.09.2019 19:33;0.0000;0;19723
44448;4109;22.06.2019 09:04;0.0000;0;15244
44449;846;29.07.2019 10:51;0.0000;0;2013
44450;1476;13.03.2019 03:41;0.0000;0;3573
44451;4283;22.01.2020 08:23;0.0000;0;15664
44452;7556;3.05.2019 22:55;0.0000;0;25050
44453;2805;1.04.2019 16:55;0.0000;0;12088
44454;4267;10.02.2020 14:43;0.0000;0;15620
44455;3450;14.04.2019 05:06;0.0000;0;13637
44456;3662;14.02.2020 05:14;0.0000;0;14152
44457;9152;19.01.2019 22:48;0.0000;0;22355
44458;5509;15.04.2019 09:48;0.0000;0;8256
44459;5095;2.01.2019 09:37;0.0000;0;7202
44460;4275;17.10.2019 14:45;0.0000;0;15637
44461;2125;10.04.2019 09:32;0.0000;0;5172
44462;4904;22.04.2019 01:07;0.0000;0;6691
44463;3003;24.02.2019 21:37;0.0000;0;12551
44464;1494;30.06.2019 17:24;0.0000;0;3618
44465;8196;30.08.2019 05:35;0.0000;0;20038
44466;489;11.08.2019 11:26;0.0000;0;1148
44467;4633;28.04.2019 09:08;0.0000;0;6022
44468;4055;3.08.2019 01:19;0.0000;0;15120
44469;8984;14.12.2019 21:29;0.0000;0;21963
44470;2653;3.12.2019 17:40;0.0000;0;11729
44471;7632;19.08.2019 22:09;0.0000;0;18642
44472;6894;8.09.2019 00:09;0.0000;0;16819
44473;7288;30.09.2019 00:53;0.0000;0;17767
44474;3613;26.02.2019 08:31;0.0000;0;14030
44475;8171;8.09.2019 11:03;0.0000;0;19970
44476;8443;2.02.2019 04:19;0.0000;0;20627
44477;400;24.10.2019 16:57;0.0000;0;925
44478;1307;4.02.2020 23:18;0.0000;0;3147
44479;5338;8.10.2019 07:17;0.0000;0;7801
44480;7214;13.03.2020 07:26;0.0000;0;17588
44481;9192;16.03.2020 00:06;0.0000;0;22463
44482;4706;2.09.2019 02:17;0.0000;0;6200
44483;6653;2.03.2019 18:00;0.0000;0;16247
44484;7981;19.03.2020 18:04;0.0000;0;19515
44485;1712;9.02.2019 14:24;0.0000;0;4133
44486;6503;2.10.2019 11:35;0.0000;0;15902
44487;3542;29.12.2019 10:46;0.0000;0;13866
44488;5935;11.02.2019 13:20;0.0000;0;9299
44489;4631;15.09.2019 12:42;0.0000;0;6017
44490;4690;5.02.2020 19:16;0.0000;0;6165
44491;7951;24.11.2019 14:00;0.0000;0;19444
44492;9452;30.04.2019 21:25;0.0000;0;23104
44493;4556;28.02.2019 18:17;0.0000;0;5847
44494;6453;25.01.2020 06:14;0.0000;0;15784
44495;4351;19.12.2019 19:02;0.0000;0;5354
44496;1441;28.01.2020 20:47;0.0000;0;24803
44497;4835;5.03.2020 12:12;0.0000;0;6528
44498;4569;20.07.2019 07:44;0.0000;0;5869
44499;9469;15.01.2019 10:21;0.0000;0;23155
44500;4664;13.08.2019 10:33;0.0000;0;6098
44501;5523;13.01.2019 09:12;0.0000;0;8291
44502;7865;29.02.2020 15:44;0.0000;0;19226
44503;587;2.11.2019 01:38;0.0000;0;1401
44504;1605;30.11.2019 10:59;0.0000;0;3898
44505;3072;31.08.2019 14:08;0.0000;0;12724
44506;4460;3.06.2019 04:36;0.0000;0;5613
44507;8686;21.08.2019 09:03;0.0000;0;21214
44508;5205;30.10.2019 16:10;0.0000;0;7480
44509;905;27.09.2019 07:50;0.0000;0;2168
44510;5935;5.01.2020 17:51;0.0000;0;9299
44511;90;3.02.2020 18:31;0.0000;0;210
44512;2309;18.06.2019 00:01;0.0000;0;10872
44513;4799;26.01.2020 08:34;0.0000;0;6443
44514;5538;18.02.2020 15:21;0.0000;0;8334
44515;8281;13.03.2020 08:25;0.0000;0;20240
44516;9161;6.09.2019 03:40;0.0000;0;22377
44517;7058;23.10.2019 17:12;0.0000;0;17220
44518;2303;30.03.2019 17:07;0.0000;0;10852
44519;4960;22.05.2019 15:42;0.0000;0;24626
44520;4366;5.03.2020 02:40;0.0000;0;5390
44521;4555;12.02.2020 08:20;0.0000;0;5844
44522;3940;16.12.2019 07:08;0.0000;0;14840
44523;1940;16.02.2020 02:35;0.0000;0;4702
44524;6903;30.05.2019 03:45;0.0000;0;16839
44525;8488;31.01.2019 01:05;0.0000;0;20740
44526;7734;2.08.2019 07:41;0.0000;0;18911
44527;5875;22.11.2019 23:07;0.0000;0;9158
44528;9040;17.01.2019 11:06;0.0000;0;22098
44529;9653;22.11.2019 01:22;0.0000;0;23622
44530;5159;9.09.2019 09:10;0.0000;0;7365
44531;3403;2.12.2019 04:43;0.0000;0;13524
44532;1859;26.04.2019 20:50;0.0000;0;4499
44533;1902;7.03.2019 03:48;0.0000;0;4606
44534;1150;5.11.2019 07:24;0.0000;0;2765
44535;5288;2.02.2019 22:17;0.0000;0;7659
44536;6088;21.05.2019 19:03;0.0000;0;9679
44537;6088;16.09.2019 22:16;0.0000;0;9677
44538;5123;17.04.2019 13:15;0.0000;0;7274
44539;4019;8.01.2020 17:52;0.0000;0;15037
44540;4800;1.11.2019 07:10;0.0000;0;6447
44541;8276;23.04.2019 06:57;0.0000;0;20225
44542;9358;1.04.2019 16:09;0.0000;0;22873
44543;3874;30.04.2019 14:01;0.0000;0;14684
44544;7102;31.12.2019 12:48;0.0000;0;17325
44545;3043;20.06.2019 19:42;0.0000;0;12658
44546;967;10.01.2019 03:51;0.0000;0;2311
44547;6526;28.06.2019 03:35;0.0000;0;15958
44548;8163;15.08.2019 01:03;0.0000;0;19953
44549;6883;20.10.2019 15:01;0.0000;0;16794
44550;9524;21.02.2020 04:50;0.0000;0;23295
44551;5258;1.09.2019 18:42;0.0000;0;7597
44552;3700;28.02.2019 22:37;0.0000;0;14249
44553;7130;7.05.2019 17:31;0.0000;0;17393
44554;4960;8.02.2019 22:44;0.0000;0;24626
44555;9474;9.11.2019 22:52;0.0000;0;23169
44556;6279;6.03.2020 23:53;0.0000;0;10135
44557;417;31.01.2020 05:38;0.0000;0;968
44558;4036;30.01.2020 13:42;0.0000;0;15072
44559;3636;23.02.2019 03:27;0.0000;0;14089
44560;4772;23.08.2019 17:50;0.0000;0;6369
44561;2767;27.12.2019 08:49;0.0000;0;11995
44562;725;6.03.2020 10:36;0.0000;0;1732
44563;3568;21.03.2019 11:43;0.0000;0;13930
44564;1978;24.04.2019 03:24;0.0000;0;4810
44565;5807;8.08.2019 05:32;0.0000;0;8991
44566;7021;2.08.2019 23:52;0.0000;0;17130
44567;684;28.09.2019 00:16;0.0000;0;1627
44568;2292;15.11.2019 17:49;0.0000;0;10825
44569;6933;23.02.2020 10:50;0.0000;0;16912
44570;7719;25.12.2019 21:18;0.0000;0;24531
44571;7253;9.02.2020 19:05;0.0000;0;17674
44572;7968;14.10.2019 06:36;0.0000;0;19484
44573;4463;20.04.2019 00:08;0.0000;0;5623
44574;9031;27.08.2019 02:04;0.0000;0;22081
44575;6849;24.02.2020 22:24;0.0000;0;16715
44576;9456;1.01.2019 19:57;0.0000;0;23114
44577;9097;11.02.2020 06:19;0.0000;0;22220
44578;3456;22.07.2019 22:36;0.0000;0;13648
44579;6768;16.12.2019 12:55;0.0000;0;16511
44580;2138;12.01.2019 10:24;0.0000;0;5207
44581;8105;21.11.2019 18:02;0.0000;0;19807
44582;6304;26.08.2019 09:11;0.0000;0;10192
44583;2602;28.10.2019 13:50;0.0000;0;11600
44584;3403;8.11.2019 11:47;0.0000;0;13525
44585;5262;24.10.2019 02:50;0.0000;0;7607
44586;9103;17.01.2019 23:46;0.0000;0;22232
44587;3323;10.03.2019 16:49;0.0000;0;13343
44588;174;31.07.2019 00:35;0.0000;0;400
44589;8721;2.06.2019 06:54;0.0000;0;21300
44590;746;22.10.2019 13:36;0.0000;0;1785
44591;7622;1.11.2019 12:14;0.0000;0;18622
44592;1585;14.02.2019 09:29;0.0000;0;3854
44593;7567;23.01.2019 15:08;0.0000;0;18481
44594;4623;9.02.2019 03:37;0.0000;0;5996
44595;4546;15.09.2019 04:50;0.0000;0;5819
44596;2993;10.10.2019 17:14;0.0000;0;12523
44597;8597;27.02.2019 04:12;0.0000;0;21012
44598;9663;9.12.2019 18:37;0.0000;0;23648
44599;8458;14.03.2020 21:27;0.0000;0;20660
44600;7674;28.12.2019 12:10;0.0000;0;18754
44601;8786;27.10.2019 08:56;0.0000;0;21470
44602;5179;8.09.2019 22:42;0.0000;0;7421
44603;3508;18.06.2019 09:02;0.0000;0;13778
44604;6364;23.03.2019 20:15;0.0000;0;10328
44605;4763;1.11.2019 04:09;0.0000;0;6344
44606;3983;19.07.2019 07:43;0.0000;0;14954
44607;1779;18.08.2019 12:33;0.0000;0;4309
44608;3547;1.01.2019 13:00;0.0000;0;13880
44609;5381;29.04.2019 09:31;0.0000;0;7921
44610;1510;11.05.2019 22:46;0.0000;0;3647
44611;8346;16.08.2019 10:30;0.0000;0;20397
44612;1853;2.10.2019 22:45;0.0000;0;4483
44613;4764;28.09.2019 10:06;0.0000;0;6347
44614;3587;7.09.2019 18:33;0.0000;0;13973
44615;9528;29.03.2019 05:04;0.0000;0;23306
44616;3785;8.05.2019 17:33;0.0000;0;14464
44617;9032;22.07.2019 11:25;0.0000;0;22082
44618;993;9.02.2020 09:52;0.0000;0;2384
44619;5478;12.06.2019 15:56;0.0000;0;8177
44620;772;20.05.2019 20:29;0.0000;0;1846
44621;6398;27.07.2019 00:29;0.0000;0;10412
44622;9233;29.09.2019 18:04;0.0000;0;22569
44623;7766;10.05.2019 12:00;0.0000;0;18986
44624;7992;11.11.2019 20:59;0.0000;0;19533
44625;4854;30.04.2019 21:48;0.0000;0;6572
44626;4851;19.02.2020 02:53;0.0000;0;24473
44627;4191;27.11.2019 18:29;0.0000;0;15445
44628;6054;15.01.2020 07:43;0.0000;0;9592
44629;4319;10.10.2019 17:37;0.0000;0;5275
44630;2621;3.04.2019 21:59;0.0000;0;11655
44631;1913;24.02.2020 01:30;0.0000;0;4635
44632;7063;27.02.2020 03:27;0.0000;0;17236
44633;3627;28.03.2019 23:18;0.0000;0;14067
44634;2917;25.06.2019 16:59;0.0000;0;12331
44635;2082;9.10.2019 04:03;0.0000;0;5073
44636;9270;6.03.2020 03:29;0.0000;0;22658
44637;8759;10.06.2019 11:41;0.0000;0;21409
44638;20;25.02.2020 02:17;0.0000;0;47
44639;1366;9.03.2020 16:52;0.0000;0;3298
44640;7134;2.12.2019 18:54;0.0000;0;17400
44641;5344;7.07.2019 02:08;0.0000;0;7818
44642;4447;13.08.2019 11:33;0.0000;0;5580
44643;5076;21.12.2019 01:38;0.0000;0;7144
44644;1755;1.08.2019 02:13;0.0000;0;4243
44645;4740;24.03.2020 03:15;0.0000;0;6286
44646;5833;22.12.2019 03:46;0.0000;0;9053
44647;1612;13.04.2019 08:38;0.0000;0;24583
44648;739;31.12.2019 05:28;0.0000;0;1767
44649;4278;23.12.2019 11:33;0.0000;0;15648
44650;7256;29.12.2019 18:03;0.0000;0;17679
44651;8753;22.06.2019 13:37;0.0000;0;21392
44652;9260;12.04.2019 05:32;0.0000;0;22627
44653;1976;17.02.2019 13:43;0.0000;0;4805
44654;873;28.11.2019 12:27;0.0000;0;2087
44655;8448;5.03.2019 08:04;0.0000;0;20636
44656;4562;26.05.2019 02:12;0.0000;0;5860
44657;9623;25.06.2019 10:34;0.0000;0;23547
44658;2826;11.05.2019 17:57;0.0000;0;12135
44659;5094;13.04.2019 06:51;0.0000;0;7200
44660;7026;19.05.2019 21:52;0.0000;0;17143
44661;7238;31.08.2019 14:32;0.0000;0;17644
44662;8541;1.10.2019 18:13;0.0000;0;20867
44663;9321;30.01.2020 04:42;0.0000;0;22786
44664;9500;14.06.2019 20:45;0.0000;0;23239
44665;2503;4.02.2019 14:44;0.0000;0;11358
44666;6267;8.02.2020 02:00;0.0000;0;10110
44667;8518;30.03.2019 04:47;0.0000;0;20815
44668;5297;19.02.2019 19:43;0.0000;0;7681
44669;8461;7.03.2020 19:10;0.0000;0;20672
44670;7138;17.01.2019 08:10;0.0000;0;17411
44671;1710;8.01.2019 05:12;0.0000;0;4129
44672;1473;24.01.2020 01:24;0.0000;0;3564
44673;116;9.10.2019 17:56;0.0000;0;273
44674;4846;4.12.2019 01:58;0.0000;0;6554
44675;7566;8.02.2019 23:04;0.0000;0;18478
44676;3213;15.10.2019 05:52;0.0000;0;13066
44677;254;23.05.2019 14:33;0.0000;0;580
44678;9669;13.03.2020 01:14;0.0000;0;23661
44679;2432;4.07.2019 18:30;0.0000;0;11174
44680;6511;9.01.2019 16:41;0.0000;0;15918
44681;2189;3.04.2019 19:07;0.0000;0;10574
44682;6648;3.07.2019 18:36;0.0000;0;16238
44683;4229;1.02.2020 06:59;0.0000;0;15529
44684;6712;18.05.2019 18:12;0.0000;0;16380
44685;6146;25.08.2019 06:19;0.0000;0;9812
44686;2112;17.03.2019 10:28;0.0000;0;5142
44687;5114;10.09.2019 11:26;0.0000;0;7245
44688;2406;13.12.2019 07:28;0.0000;0;11105
44689;3862;2.09.2019 07:37;0.0000;0;14654
44690;8089;6.03.2020 15:32;0.0000;0;19762
44691;2432;26.12.2019 10:29;0.0000;0;11173
44692;337;22.08.2019 01:07;0.0000;0;772
44693;672;14.03.2020 05:45;0.0000;0;1595
44694;6794;20.02.2019 16:34;0.0000;0;16587
44695;5653;17.05.2019 10:04;0.0000;0;8614
44696;5728;26.02.2020 15:43;0.0000;0;8779
44697;4570;7.08.2019 11:29;0.0000;0;5871
44698;5006;13.10.2019 19:39;0.0000;0;6957
44699;3931;29.07.2019 06:14;0.0000;0;14816
44700;4808;16.07.2019 20:46;0.0000;0;6460
44701;876;22.05.2019 20:23;0.0000;0;2097
44702;8925;27.05.2019 04:14;0.0000;0;21807
44703;2321;13.08.2019 08:48;0.0000;0;10901
44704;2586;25.11.2019 19:04;0.0000;0;11558
44705;2106;8.02.2020 13:44;0.0000;0;5126
44706;3860;7.06.2019 00:47;0.0000;0;14648
44707;7528;31.08.2019 01:54;0.0000;0;18382
44708;1770;25.06.2019 14:11;0.0000;0;4283
44709;150;3.06.2019 17:03;0.0000;0;345
44710;1267;23.05.2019 09:52;0.0000;0;3051
44711;4799;1.02.2019 16:09;0.0000;0;6443
44712;8013;1.01.2019 20:30;0.0000;0;19583
44713;5970;4.05.2019 10:19;0.0000;0;9386
44714;7867;16.02.2019 23:20;0.0000;0;19228
44715;2722;27.08.2019 23:30;0.0000;0;11889
44716;5320;21.02.2020 23:59;0.0000;0;7745
44717;4597;13.01.2019 00:52;0.0000;0;5933
44718;8370;6.01.2020 18:40;0.0000;0;20454
44719;1689;18.02.2020 17:52;0.0000;0;4087
44720;650;9.10.2019 18:13;0.0000;0;1545
44721;7953;17.03.2020 01:17;0.0000;0;19451
44722;1688;17.09.2019 19:00;0.0000;0;4083
44723;9133;25.07.2019 19:33;0.0000;0;22305
44724;8284;26.02.2020 05:57;0.0000;0;20246
44725;7726;1.01.2020 01:30;0.0000;0;18898
44726;3280;8.03.2019 09:15;0.0000;0;13240
44727;2855;14.01.2019 08:28;0.0000;0;12180
44728;4836;4.10.2019 00:31;0.0000;0;6530
44729;3956;10.06.2019 05:34;0.0000;0;14880
44730;1443;18.11.2019 15:33;0.0000;0;3490
44731;4054;12.01.2019 02:27;0.0000;0;15115
44732;4796;4.07.2019 09:47;0.0000;0;6434
44733;8920;1.08.2019 23:03;0.0000;0;21787
44734;9138;15.09.2019 09:43;0.0000;0;22321
44735;764;11.12.2019 17:57;0.0000;0;1828
44736;5911;6.10.2019 21:34;0.0000;0;9244
44737;4776;19.03.2019 20:23;0.0000;0;6378
44738;4262;14.02.2020 09:49;0.0000;0;15605
44739;2693;28.01.2020 12:01;0.0000;0;11821
44740;6622;19.02.2020 12:28;0.0000;0;16172
44741;7235;11.08.2019 14:20;0.0000;0;17638
44742;6979;13.07.2019 06:14;0.0000;0;17024
44743;3828;15.07.2019 14:18;0.0000;0;14566
44744;9257;26.07.2019 02:18;0.0000;0;22619
44745;1693;23.07.2019 20:19;0.0000;0;4093
44746;6580;22.03.2019 13:46;0.0000;0;16084
44747;1683;28.09.2019 01:20;0.0000;0;4070
44748;741;24.01.2020 10:10;0.0000;0;1770
44749;9549;25.09.2019 21:51;0.0000;0;23357
44750;7482;1.03.2020 17:27;0.0000;0;18266
44751;6008;14.06.2019 05:18;0.0000;0;9474
44752;1302;12.11.2019 20:07;0.0000;0;3134
44753;5538;17.02.2019 03:51;0.0000;0;8334
44754;3156;16.02.2020 15:09;0.0000;0;12927
44755;421;8.11.2019 18:44;0.0000;0;978
44756;983;14.03.2020 16:01;0.0000;0;2356
44757;145;5.11.2019 02:50;0.0000;0;331
44758;3371;10.06.2019 03:49;0.0000;0;13446
44759;7914;13.12.2019 02:06;0.0000;0;19342
44760;8041;1.05.2019 13:01;0.0000;0;19645
44761;9388;29.07.2019 01:28;0.0000;0;22944
44762;4820;24.02.2020 14:37;0.0000;0;6489
44763;6800;29.07.2019 07:31;0.0000;0;16600
44764;1330;30.10.2019 21:31;0.0000;0;3205
44765;9175;3.06.2019 00:41;0.0000;0;22415
44766;6943;4.04.2019 23:57;0.0000;0;16935
44767;9508;17.05.2019 06:59;0.0000;0;23264
44768;3984;19.05.2019 19:44;0.0000;0;14956
44769;2018;13.01.2019 23:52;0.0000;0;4918
44770;6105;10.03.2020 08:14;0.0000;0;9717
44771;4388;17.09.2019 12:31;0.0000;0;5437
44772;7858;26.02.2019 21:11;0.0000;0;19205
44773;2013;6.04.2019 12:55;0.0000;0;4907
44774;7411;4.06.2019 19:23;0.0000;0;18088
44775;6424;10.08.2019 04:08;0.0000;0;10474
44776;7996;26.01.2020 14:37;0.0000;0;19542
44777;2701;28.01.2019 18:52;0.0000;0;11844
44778;4201;16.06.2019 07:16;0.0000;0;15464
44779;8798;26.09.2019 16:12;0.0000;0;21504
44780;774;31.01.2020 19:51;0.0000;0;1848
44781;1616;13.03.2020 04:33;0.0000;0;3922
44782;8527;24.02.2020 21:13;0.0000;0;20839
44783;3013;24.08.2019 13:06;0.0000;0;12579
44784;5920;2.03.2019 06:04;0.0000;0;9265
44785;1448;1.04.2019 21:05;0.0000;0;3501
44786;3470;25.04.2019 16:55;0.0000;0;13677
44787;3795;23.03.2020 19:46;0.0000;0;14485
44788;1629;5.08.2019 19:38;0.0000;0;3952
44789;2555;28.12.2019 10:38;0.0000;0;24800
44790;9486;26.02.2020 12:11;0.0000;0;23200
44791;3598;14.10.2019 02:48;0.0000;0;13992
44792;7210;26.12.2019 20:52;0.0000;0;17581
44793;9508;28.12.2019 18:44;0.0000;0;23263
44794;7879;30.05.2019 07:12;0.0000;0;19259
44795;5709;1.02.2020 21:12;0.0000;0;8732
44796;123;4.01.2019 10:04;0.0000;0;287
44797;6337;15.11.2019 10:15;0.0000;0;10266
44798;477;12.03.2019 08:24;0.0000;0;1115
44799;5470;16.02.2019 21:21;0.0000;0;8151
44800;1865;3.08.2019 07:30;0.0000;0;4514
44801;1781;13.11.2019 15:49;0.0000;0;4314
44802;7135;7.04.2019 13:50;0.0000;0;17403
44803;5370;25.11.2019 01:26;0.0000;0;7894
44804;2340;16.01.2020 10:59;0.0000;0;10942
44805;327;16.10.2019 10:55;0.0000;0;747
44806;2625;4.11.2019 07:44;0.0000;0;11664
44807;7385;1.11.2019 17:24;0.0000;0;18029
44808;2468;30.03.2019 06:55;0.0000;0;11264
44809;4376;4.09.2019 04:43;0.0000;0;5414
44810;7994;22.08.2019 00:40;0.0000;0;19537
44811;5262;25.10.2019 20:25;0.0000;0;7606
44812;4024;19.07.2019 18:55;0.0000;0;15048
44813;421;11.01.2019 08:10;0.0000;0;980
44814;1888;18.04.2019 17:49;0.0000;0;4569
44815;6053;10.05.2019 19:47;0.0000;0;9591
44816;7378;8.01.2020 00:49;0.0000;0;18010
44817;8802;30.07.2019 01:13;0.0000;0;21515
44818;77;22.09.2019 18:31;0.0000;0;178
44819;5345;13.03.2020 11:00;0.0000;0;7821
44820;4730;17.07.2019 03:25;0.0000;0;6261
44821;3932;30.10.2019 03:46;0.0000;0;14817
44822;2799;23.02.2020 23:34;0.0000;0;12074
44823;6903;7.02.2020 15:16;0.0000;0;16841
44824;3770;27.09.2019 10:49;0.0000;0;14427
44825;764;11.03.2019 23:25;0.0000;0;1828
44826;9143;5.05.2019 21:28;0.0000;0;22332
44827;2809;17.09.2019 03:23;0.0000;0;12099
44828;2506;27.11.2019 06:58;0.0000;0;11364
44829;7275;10.05.2019 15:35;0.0000;0;17731
44830;5284;20.11.2019 17:40;0.0000;0;7647
44831;7045;24.01.2020 12:56;0.0000;0;17182
44832;6443;25.07.2019 12:03;0.0000;0;15759
44833;6109;12.08.2019 01:14;0.0000;0;9724
44834;7010;30.05.2019 21:06;0.0000;0;17101
44835;6896;30.06.2019 08:34;0.0000;0;16823
44836;1215;15.09.2019 12:51;0.0000;0;2928
44837;5185;28.11.2019 15:04;0.0000;0;7433
44838;9155;1.08.2019 13:56;0.0000;0;22365
44839;8885;4.08.2019 14:16;0.0000;0;21701
44840;6495;28.08.2019 15:55;0.0000;0;15882
44841;7575;7.10.2019 09:37;0.0000;0;18499
44842;4858;26.07.2019 06:36;0.0000;0;6580
44843;7527;9.04.2019 18:08;0.0000;0;18379
44844;8539;19.10.2019 14:56;0.0000;0;20865
44845;2498;27.02.2020 10:36;0.0000;0;11345
44846;8354;22.09.2019 16:06;0.0000;0;20413
44847;4140;29.12.2019 01:56;0.0000;0;15323
44848;4452;5.03.2020 21:47;0.0000;0;5595
44849;3257;21.07.2019 19:06;0.0000;0;13184
44850;1744;18.07.2019 20:19;0.0000;0;4212
44851;7586;24.05.2019 13:50;0.0000;0;18527
44852;5899;21.11.2019 03:19;0.0000;0;9215
44853;6356;17.10.2019 13:23;0.0000;0;10308
44854;4220;7.01.2020 01:46;0.0000;0;15508
44855;5904;21.07.2019 22:01;0.0000;0;9226
44856;3060;24.02.2019 07:34;0.0000;0;12695
44857;9576;9.01.2020 07:33;0.0000;0;23428
44858;236;6.01.2020 16:42;0.0000;0;540
44859;5267;13.04.2019 04:21;0.0000;0;7617
44860;4479;1.06.2019 09:15;0.0000;0;5667
44861;4014;3.04.2019 13:51;0.0000;0;15024
44862;5773;4.05.2019 19:30;0.0000;0;8891
44863;8337;1.03.2019 14:42;0.0000;0;20374
44864;6830;11.01.2019 04:26;0.0000;0;16677
44865;1825;14.02.2019 12:39;0.0000;0;4413
44866;7475;19.11.2019 21:01;0.0000;0;18247
44867;176;15.02.2020 02:27;0.0000;0;403
44868;6585;22.10.2019 03:41;0.0000;0;16092
44869;8974;3.02.2019 15:10;0.0000;0;21930
44870;5219;8.01.2020 13:27;0.0000;0;7515
44871;7993;1.03.2019 20:50;0.0000;0;19535
44872;7699;11.08.2019 08:01;0.0000;0;18827
44873;787;2.12.2019 16:33;0.0000;0;1874
44874;975;12.06.2019 05:00;0.0000;0;2334
44875;1285;6.10.2019 06:05;0.0000;0;3095
44876;7555;3.10.2019 20:40;0.0000;0;18449
44877;7834;27.04.2019 06:30;0.0000;0;19146
44878;4279;6.07.2019 19:37;0.0000;0;15651
44879;2315;5.01.2019 13:57;0.0000;0;10885
44880;3500;24.03.2019 07:06;0.0000;0;13757
44881;2060;9.06.2019 09:13;0.0000;0;5021
44882;3400;30.08.2019 19:10;0.0000;0;13518
44883;2851;1.11.2019 13:25;0.0000;0;24704
44884;2765;2.11.2019 20:32;0.0000;0;11988
44885;1187;29.01.2020 15:04;0.0000;0;2857
44886;2530;20.01.2020 23:56;0.0000;0;11427
44887;2411;14.01.2019 05:22;0.0000;0;11117
44888;9566;27.09.2019 11:27;0.0000;0;23404
44889;4989;15.03.2019 13:02;0.0000;0;6920
44890;2820;27.02.2020 18:40;0.0000;0;12125
44891;6317;27.09.2019 11:40;0.0000;0;10221
44892;2544;9.02.2019 18:28;0.0000;0;11458
44893;8477;18.01.2020 12:50;0.0000;0;20712
44894;8656;2.01.2020 16:09;0.0000;0;21141
44895;794;22.11.2019 02:15;0.0000;0;1883
44896;269;10.03.2019 02:04;0.0000;0;615
44897;5077;8.01.2019 19:21;0.0000;0;7150
44898;8889;6.06.2019 02:23;0.0000;0;21710
44899;8988;13.07.2019 15:32;0.0000;0;21973
44900;7781;10.12.2019 07:17;0.0000;0;19022
44901;3371;10.11.2019 08:57;0.0000;0;13447
44902;8646;30.09.2019 07:11;0.0000;0;21118
44903;2559;15.08.2019 07:32;0.0000;0;11484
44904;1389;19.01.2019 21:49;0.0000;0;3358
44905;4195;29.04.2019 21:52;0.0000;0;15452
44906;804;23.05.2019 21:14;0.0000;0;1911
44907;8924;24.02.2020 16:03;0.0000;0;21804
44908;8943;15.03.2020 22:55;0.0000;0;21858
44909;6527;15.09.2019 00:29;0.0000;0;15960
44910;2035;21.05.2019 03:18;0.0000;0;4957
44911;3569;15.01.2020 12:06;0.0000;0;13931
44912;1887;5.06.2019 11:49;0.0000;0;4567
44913;5292;25.02.2020 22:39;0.0000;0;7666
44914;2239;21.02.2020 22:43;0.0000;0;10700
44915;3472;16.01.2019 11:49;0.0000;0;13684
44916;6289;23.12.2019 14:37;0.0000;0;10158
44917;2590;26.02.2019 07:22;0.0000;0;11570
44918;4521;30.07.2019 13:02;0.0000;0;5762
44919;6867;23.01.2020 10:47;0.0000;0;16754
44920;8515;7.04.2019 05:54;0.0000;0;20806
44921;6607;9.12.2019 03:53;0.0000;0;16139
44922;4614;17.03.2019 07:33;0.0000;0;5970
44923;9186;25.02.2019 07:04;0.0000;0;22444
44924;7869;3.07.2019 12:44;0.0000;0;19234
44925;383;29.04.2019 02:42;0.0000;0;881
44926;8397;11.01.2020 00:46;0.0000;0;20524
44927;3645;22.02.2019 22:56;0.0000;0;14112
44928;7044;19.02.2020 07:36;0.0000;0;17177
44929;3125;11.02.2020 20:00;0.0000;0;12850
44930;3708;9.06.2019 20:06;0.0000;0;14270
44931;4656;14.09.2019 07:18;0.0000;0;6077
44932;7946;16.02.2019 01:21;0.0000;0;19432
44933;5493;12.09.2019 00:15;0.0000;0;8208
44934;2483;29.10.2019 05:26;0.0000;0;11301
44935;9677;8.09.2019 12:49;0.0000;0;23684
44936;8065;26.01.2019 21:18;0.0000;0;19707
